transID,fromBankAccount,toBankAccount,amount,method,status,surplus,fees,typeID,content,createDate
2205,3960086839,1333924038,40871325.05,credit card,success,27126312.21,8174.27,7,3960086839 chuyen den 1333924038,2024-09-12 12:15:00
2206,2843848429,6496913603,3215508.85,debit card,success,15164739.98,643.1,10,2843848429 chuyen den 6496913603,2024-09-12 12:15:20
2207,6496913603,6496913603,2830773.51,credit card,success,27734324.6,566.15,3,6496913603 chuyen den 6496913603,2024-09-12 12:15:40
2208,6496913603,7976125545,17980142.11,debit card,success,14877601.68,3596.03,1,6496913603 chuyen den 7976125545,2024-09-12 12:16:00
2209,6496913603,1333924038,13879569.25,debit card,success,46289873.47,2775.91,3,6496913603 chuyen den 1333924038,2024-09-12 12:16:20
2210,2843848429,2843848429,30154090.6,wire transfer,success,7621363.52,6030.82,9,2843848429 chuyen den 2843848429,2024-09-12 12:16:40
2211,5920548482,6496913603,22532978.47,credit card,success,13253560.23,4506.6,4,5920548482 chuyen den 6496913603,2024-09-12 12:17:00
2212,3960086839,8203283023,23858806.01,atm card,success,11449766.1,4771.76,6,3960086839 chuyen den 8203283023,2024-09-12 12:17:20
2213,2843848429,8203283023,22371669.04,atm card,success,39964870.43,4474.33,10,2843848429 chuyen den 8203283023,2024-09-12 12:17:40
2214,5920548482,6496913603,15798209.62,wire transfer,success,21552447.6,3159.64,8,5920548482 chuyen den 6496913603,2024-09-12 12:18:00
2215,8203283023,2843848429,31918686.55,wire transfer,success,14158932.55,6383.74,8,8203283023 chuyen den 2843848429,2024-09-12 12:18:20
2216,3960086839,1333924038,8013119.17,debit card,success,9397539.73,1602.62,4,3960086839 chuyen den 1333924038,2024-09-12 12:18:40
2217,6303485293,6496913603,39207106.66,atm card,success,13842457.41,7841.42,6,6303485293 chuyen den 6496913603,2024-09-12 12:19:00
2218,2843848429,3052928452,48919562.54,wire transfer,success,23930471.45,9783.91,2,2843848429 chuyen den 3052928452,2024-09-12 12:19:20
2219,8203283023,6303485293,29191182.98,credit card,success,23878091.75,5838.24,8,8203283023 chuyen den 6303485293,2024-09-12 12:19:40
2220,6303485293,8203283023,27472157.58,wire transfer,success,19448384.55,5494.43,9,6303485293 chuyen den 8203283023,2024-09-12 12:20:00
2221,5920548482,6303485293,10264376.17,credit card,success,14293862.87,2052.88,8,5920548482 chuyen den 6303485293,2024-09-12 12:20:20
2222,1333924038,5920548482,5178866.55,debit card,success,24754463.9,1035.77,7,1333924038 chuyen den 5920548482,2024-09-12 12:20:40
2223,3052928452,5920548482,2790845.25,wire transfer,success,32565058.01,558.17,5,3052928452 chuyen den 5920548482,2024-09-12 12:21:00
2224,3052928452,1333924038,25792048.08,atm card,success,29048219.19,5158.41,6,3052928452 chuyen den 1333924038,2024-09-12 12:21:20
2225,1333924038,9274922399,8450121.9,wire transfer,success,3872180.54,1690.02,2,1333924038 chuyen den 9274922399,2024-09-12 12:21:40
2226,3052928452,1333924038,3122762.53,atm card,success,14891283.96,624.55,4,3052928452 chuyen den 1333924038,2024-09-12 12:22:00
2227,8203283023,1333924038,38498241.18,wire transfer,success,23369021.95,7699.65,5,8203283023 chuyen den 1333924038,2024-09-12 12:22:20
2228,7976125545,1333924038,23414720.54,debit card,success,29677158.62,4682.94,2,7976125545 chuyen den 1333924038,2024-09-12 12:22:40
2229,2843848429,5920548482,1446278.01,wire transfer,success,18993537.17,289.26,2,2843848429 chuyen den 5920548482,2024-09-12 12:23:00
2230,6303485293,6303485293,41053245.89,credit card,success,38992954.7,8210.65,3,6303485293 chuyen den 6303485293,2024-09-12 12:23:20
2231,6496913603,6496913603,27514758.56,atm card,success,3526018.06,5502.95,7,6496913603 chuyen den 6496913603,2024-09-12 12:23:40
2232,6303485293,7976125545,29404783.67,credit card,success,43832677.41,5880.96,8,6303485293 chuyen den 7976125545,2024-09-12 12:24:00
2233,1333924038,3052928452,4125040.68,atm card,success,2020748.91,825.01,6,1333924038 chuyen den 3052928452,2024-09-12 12:24:20
2234,5920548482,9274922399,22496021.94,wire transfer,success,2188202.02,4499.2,3,5920548482 chuyen den 9274922399,2024-09-12 12:24:40
2235,3960086839,6496913603,43505262.67,credit card,success,19727308.11,8701.05,9,3960086839 chuyen den 6496913603,2024-09-12 12:25:00
2236,9274922399,3052928452,46505506.2,atm card,success,6797444.11,9301.1,9,9274922399 chuyen den 3052928452,2024-09-12 12:25:20
2237,3052928452,5920548482,33392571.1,credit card,success,20721998.95,6678.51,6,3052928452 chuyen den 5920548482,2024-09-12 12:25:40
2238,7976125545,5920548482,30299069.12,debit card,success,19345939.66,6059.81,7,7976125545 chuyen den 5920548482,2024-09-12 12:26:00
2239,9274922399,2843848429,17361498.99,credit card,success,25132137.05,3472.3,9,9274922399 chuyen den 2843848429,2024-09-12 12:26:20
2240,1333924038,5920548482,11548465.37,wire transfer,success,4908892.87,2309.69,4,1333924038 chuyen den 5920548482,2024-09-12 12:26:40
2241,7976125545,3052928452,14078502.68,debit card,success,13849033.09,2815.7,4,7976125545 chuyen den 3052928452,2024-09-12 12:27:00
2242,6496913603,1333924038,34052326.22,wire transfer,success,20311140.76,6810.47,5,6496913603 chuyen den 1333924038,2024-09-12 12:27:20
2243,3052928452,3052928452,10149486.94,wire transfer,success,34526438.68,2029.9,8,3052928452 chuyen den 3052928452,2024-09-12 12:27:40
2244,8203283023,5920548482,8631464.46,wire transfer,success,14769594.03,1726.29,1,8203283023 chuyen den 5920548482,2024-09-12 12:28:00
2245,9274922399,3052928452,32752172.44,debit card,success,33123973.11,6550.43,7,9274922399 chuyen den 3052928452,2024-09-12 12:28:20
2246,3960086839,9274922399,40341368.92,credit card,success,13482160.28,8068.27,1,3960086839 chuyen den 9274922399,2024-09-12 12:28:40
2247,7976125545,9274922399,7866690.2,wire transfer,success,45890575.43,1573.34,1,7976125545 chuyen den 9274922399,2024-09-12 12:29:00
2248,6303485293,3960086839,38511528.07,atm card,success,41032870.33,7702.31,7,6303485293 chuyen den 3960086839,2024-09-12 12:29:20
2249,7976125545,7976125545,34958946.92,atm card,success,2204471.28,6991.79,3,7976125545 chuyen den 7976125545,2024-09-12 12:29:40
2250,8203283023,5920548482,13069077.96,atm card,success,39033506.31,2613.82,9,8203283023 chuyen den 5920548482,2024-09-12 12:30:00
2251,7976125545,5920548482,39195399.13,wire transfer,success,39223129.06,7839.08,1,7976125545 chuyen den 5920548482,2024-09-12 12:30:20
2252,1333924038,3960086839,2074649.5,credit card,success,9314797.67,414.93,6,1333924038 chuyen den 3960086839,2024-09-12 12:30:40
2253,1333924038,5920548482,24718523.83,wire transfer,success,14391969.19,4943.7,3,1333924038 chuyen den 5920548482,2024-09-12 12:31:00
2254,1333924038,6496913603,28014268.47,credit card,success,1066259.05,5602.85,8,1333924038 chuyen den 6496913603,2024-09-12 12:31:20
2255,2843848429,9274922399,37977036.27,credit card,success,34716936.27,7595.41,7,2843848429 chuyen den 9274922399,2024-09-12 12:31:40
2256,2843848429,7976125545,14561483.05,credit card,success,3618749.14,2912.3,7,2843848429 chuyen den 7976125545,2024-09-12 12:32:00
2257,2843848429,8203283023,3841686.98,wire transfer,success,23318338.0,768.34,7,2843848429 chuyen den 8203283023,2024-09-12 12:32:20
2258,3960086839,1333924038,11640182.56,credit card,success,18321429.68,2328.04,5,3960086839 chuyen den 1333924038,2024-09-12 12:32:40
2259,1333924038,2843848429,34327572.8,atm card,success,12919824.56,6865.51,9,1333924038 chuyen den 2843848429,2024-09-12 12:33:00
2260,3960086839,1333924038,44095571.4,wire transfer,success,2817657.37,8819.11,7,3960086839 chuyen den 1333924038,2024-09-12 12:33:20
2261,8203283023,3960086839,40727193.05,atm card,success,23434334.47,8145.44,1,8203283023 chuyen den 3960086839,2024-09-12 12:33:40
2262,5920548482,8203283023,42487270.71,credit card,success,4622285.55,8497.45,10,5920548482 chuyen den 8203283023,2024-09-12 12:34:00
2263,6496913603,5920548482,36513392.85,atm card,success,49559692.55,7302.68,5,6496913603 chuyen den 5920548482,2024-09-12 12:34:20
2264,6303485293,1333924038,4843125.14,wire transfer,success,9037959.03,968.63,10,6303485293 chuyen den 1333924038,2024-09-12 12:34:40
2265,7976125545,5920548482,29160017.82,wire transfer,success,49536842.88,5832.0,10,7976125545 chuyen den 5920548482,2024-09-12 12:35:00
2266,3052928452,6303485293,42985807.48,debit card,success,23237718.39,8597.16,8,3052928452 chuyen den 6303485293,2024-09-12 12:35:20
2267,3960086839,5920548482,33813997.11,wire transfer,success,3977109.05,6762.8,8,3960086839 chuyen den 5920548482,2024-09-12 12:35:40
2268,6496913603,1333924038,17903066.43,atm card,success,43175842.15,3580.61,1,6496913603 chuyen den 1333924038,2024-09-12 12:36:00
2269,2843848429,2843848429,22697151.65,debit card,success,19448753.44,4539.43,7,2843848429 chuyen den 2843848429,2024-09-12 12:36:20
2270,1333924038,3052928452,19954295.78,atm card,success,12379357.85,3990.86,4,1333924038 chuyen den 3052928452,2024-09-12 12:36:40
2271,1333924038,9274922399,42124767.15,debit card,success,26366782.86,8424.95,5,1333924038 chuyen den 9274922399,2024-09-12 12:37:00
2272,5920548482,9274922399,28507183.08,wire transfer,success,27409306.84,5701.44,3,5920548482 chuyen den 9274922399,2024-09-12 12:37:20
2273,5920548482,1333924038,12942676.26,atm card,success,4925914.19,2588.54,6,5920548482 chuyen den 1333924038,2024-09-12 12:37:40
2274,7976125545,6303485293,12477014.61,debit card,success,27270720.03,2495.4,4,7976125545 chuyen den 6303485293,2024-09-12 12:38:00
2275,3960086839,8203283023,40357743.21,atm card,success,32352912.27,8071.55,6,3960086839 chuyen den 8203283023,2024-09-12 12:38:20
2276,2843848429,6303485293,16009854.59,wire transfer,success,30803855.96,3201.97,6,2843848429 chuyen den 6303485293,2024-09-12 12:38:40
2277,5920548482,2843848429,19186659.52,credit card,success,36633109.12,3837.33,1,5920548482 chuyen den 2843848429,2024-09-12 12:39:00
2278,6496913603,3052928452,49149057.21,atm card,success,40067833.6,9829.81,4,6496913603 chuyen den 3052928452,2024-09-12 12:39:20
2279,8203283023,6303485293,32296681.92,wire transfer,success,25196250.18,6459.34,9,8203283023 chuyen den 6303485293,2024-09-12 12:39:40
2280,6496913603,9274922399,45713306.01,debit card,success,47988899.22,9142.66,3,6496913603 chuyen den 9274922399,2024-09-12 12:40:00
2281,1333924038,8203283023,47843502.84,debit card,success,20016612.28,9568.7,5,1333924038 chuyen den 8203283023,2024-09-12 12:40:20
2282,8203283023,1333924038,19084676.96,credit card,success,17736345.77,3816.94,9,8203283023 chuyen den 1333924038,2024-09-12 12:40:40
2283,2843848429,7976125545,11163155.67,wire transfer,success,40782481.34,2232.63,5,2843848429 chuyen den 7976125545,2024-09-12 12:41:00
2284,3052928452,3052928452,25282678.57,wire transfer,success,16505941.41,5056.54,3,3052928452 chuyen den 3052928452,2024-09-12 12:41:20
2285,1333924038,8203283023,18014934.12,atm card,success,26008046.35,3602.99,7,1333924038 chuyen den 8203283023,2024-09-12 12:41:40
2286,1333924038,9274922399,26843897.28,debit card,success,11233457.02,5368.78,4,1333924038 chuyen den 9274922399,2024-09-12 12:42:00
2287,6303485293,8203283023,40267871.9,credit card,success,36388122.81,8053.57,8,6303485293 chuyen den 8203283023,2024-09-12 12:42:20
2288,1333924038,6303485293,8431999.98,atm card,success,30607214.86,1686.4,6,1333924038 chuyen den 6303485293,2024-09-12 12:42:40
2289,6496913603,6496913603,45960068.24,atm card,success,24240833.91,9192.01,9,6496913603 chuyen den 6496913603,2024-09-12 12:43:00
2290,7976125545,3960086839,2573341.23,credit card,success,48641433.75,514.67,7,7976125545 chuyen den 3960086839,2024-09-12 12:43:20
2291,8203283023,2843848429,48736744.55,debit card,success,23030382.64,9747.35,8,8203283023 chuyen den 2843848429,2024-09-12 12:43:40
2292,8203283023,7976125545,31390620.93,credit card,success,22040652.78,6278.12,6,8203283023 chuyen den 7976125545,2024-09-12 12:44:00
2293,5920548482,3960086839,4528894.54,wire transfer,success,3515244.73,905.78,10,5920548482 chuyen den 3960086839,2024-09-12 12:44:20
2294,3960086839,2843848429,43360480.11,atm card,success,9953547.29,8672.1,9,3960086839 chuyen den 2843848429,2024-09-12 12:44:40
2295,9274922399,3052928452,1355264.4,credit card,success,41738059.8,271.05,10,9274922399 chuyen den 3052928452,2024-09-12 12:45:00
2296,9274922399,5920548482,39989891.08,atm card,success,11966795.75,7997.98,8,9274922399 chuyen den 5920548482,2024-09-12 12:45:20
2297,8203283023,8203283023,21164350.69,debit card,success,3304173.82,4232.87,1,8203283023 chuyen den 8203283023,2024-09-12 12:45:40
2298,3960086839,8203283023,4613201.07,atm card,success,18393605.71,922.64,4,3960086839 chuyen den 8203283023,2024-09-12 12:46:00
2299,5920548482,7976125545,10417242.8,debit card,success,33370717.48,2083.45,2,5920548482 chuyen den 7976125545,2024-09-12 12:46:20
2300,2843848429,2843848429,1213440.96,atm card,success,45918172.27,242.69,5,2843848429 chuyen den 2843848429,2024-09-12 12:46:40
2301,8203283023,5920548482,36464450.7,wire transfer,success,49532257.29,7292.89,2,8203283023 chuyen den 5920548482,2024-09-12 12:47:00
2302,6303485293,5920548482,3188863.29,debit card,success,15616261.38,637.77,7,6303485293 chuyen den 5920548482,2024-09-12 12:47:20
2303,6303485293,8203283023,39944782.45,credit card,success,34259055.15,7988.96,4,6303485293 chuyen den 8203283023,2024-09-12 12:47:40
2304,8203283023,2843848429,31252341.4,wire transfer,success,39474270.44,6250.47,6,8203283023 chuyen den 2843848429,2024-09-12 12:48:00
2305,8203283023,3960086839,43174795.08,debit card,success,18360807.72,8634.96,3,8203283023 chuyen den 3960086839,2024-09-12 12:48:20
2306,1333924038,6496913603,16643966.18,wire transfer,success,23123282.19,3328.79,7,1333924038 chuyen den 6496913603,2024-09-12 12:48:40
2307,3052928452,1333924038,35799472.73,credit card,success,42413214.71,7159.89,5,3052928452 chuyen den 1333924038,2024-09-12 12:49:00
2308,8203283023,9274922399,28163315.41,credit card,success,45588434.65,5632.66,8,8203283023 chuyen den 9274922399,2024-09-12 12:49:20
2309,5920548482,8203283023,28035443.83,credit card,success,31803074.02,5607.09,2,5920548482 chuyen den 8203283023,2024-09-12 12:49:40
2310,9274922399,1333924038,49263320.77,credit card,success,48506126.66,9852.66,10,9274922399 chuyen den 1333924038,2024-09-12 12:50:00
2311,6303485293,6303485293,23914724.07,credit card,success,3917598.45,4782.94,9,6303485293 chuyen den 6303485293,2024-09-12 12:50:20
2312,6496913603,1333924038,2919105.08,debit card,success,37050744.08,583.82,3,6496913603 chuyen den 1333924038,2024-09-12 12:50:40
2313,2843848429,7976125545,6427139.63,credit card,success,32593093.71,1285.43,1,2843848429 chuyen den 7976125545,2024-09-12 12:51:00
2314,5920548482,9274922399,44639410.37,wire transfer,success,35189413.5,8927.88,7,5920548482 chuyen den 9274922399,2024-09-12 12:51:20
2315,2843848429,8203283023,30078042.04,credit card,success,39010902.27,6015.61,5,2843848429 chuyen den 8203283023,2024-09-12 12:51:40
2316,9274922399,3052928452,42117484.8,atm card,success,39621398.96,8423.5,7,9274922399 chuyen den 3052928452,2024-09-12 12:52:00
2317,6496913603,9274922399,22499590.15,credit card,success,40443634.78,4499.92,9,6496913603 chuyen den 9274922399,2024-09-12 12:52:20
2318,6496913603,9274922399,23546037.9,credit card,success,42104291.27,4709.21,6,6496913603 chuyen den 9274922399,2024-09-12 12:52:40
2319,6303485293,3052928452,41486546.45,atm card,success,42833854.54,8297.31,2,6303485293 chuyen den 3052928452,2024-09-12 12:53:00
2320,5920548482,9274922399,21488358.93,wire transfer,success,31187357.53,4297.67,1,5920548482 chuyen den 9274922399,2024-09-12 12:53:20
2321,3960086839,3052928452,26899431.9,atm card,success,48567950.13,5379.89,5,3960086839 chuyen den 3052928452,2024-09-12 12:53:40
2322,6496913603,8203283023,41337756.55,wire transfer,success,14644553.95,8267.55,2,6496913603 chuyen den 8203283023,2024-09-12 12:54:00
2323,3052928452,1333924038,48525491.28,credit card,success,28605786.61,9705.1,9,3052928452 chuyen den 1333924038,2024-09-12 12:54:20
2324,3960086839,6496913603,7091731.44,atm card,success,12326100.84,1418.35,3,3960086839 chuyen den 6496913603,2024-09-12 12:54:40
2325,5920548482,6496913603,23712984.91,atm card,success,33171604.53,4742.6,2,5920548482 chuyen den 6496913603,2024-09-12 12:55:00
2326,9274922399,6496913603,16236250.25,debit card,success,31014772.76,3247.25,3,9274922399 chuyen den 6496913603,2024-09-12 12:55:20
2327,1333924038,3052928452,18612280.53,atm card,success,20906495.08,3722.46,6,1333924038 chuyen den 3052928452,2024-09-12 12:55:40
2328,9274922399,6496913603,1173139.02,atm card,success,43386606.04,234.63,1,9274922399 chuyen den 6496913603,2024-09-12 12:56:00
2329,3960086839,7976125545,6966089.77,atm card,success,2667565.53,1393.22,5,3960086839 chuyen den 7976125545,2024-09-12 12:56:20
2330,9274922399,8203283023,2361170.62,wire transfer,success,44994819.72,472.23,9,9274922399 chuyen den 8203283023,2024-09-12 12:56:40
2331,2843848429,2843848429,18708747.7,debit card,success,23458636.92,3741.75,1,2843848429 chuyen den 2843848429,2024-09-12 12:57:00
2332,6303485293,9274922399,4471688.5,debit card,success,10806889.07,894.34,3,6303485293 chuyen den 9274922399,2024-09-12 12:57:20
2333,3052928452,8203283023,4610055.37,credit card,success,25539251.87,922.01,10,3052928452 chuyen den 8203283023,2024-09-12 12:57:40
2334,2843848429,2843848429,9098305.45,atm card,success,9767087.46,1819.66,10,2843848429 chuyen den 2843848429,2024-09-12 12:58:00
2335,2843848429,3960086839,3670794.64,wire transfer,success,19005160.9,734.16,3,2843848429 chuyen den 3960086839,2024-09-12 12:58:20
2336,8203283023,3052928452,48580509.55,wire transfer,success,24822075.11,9716.1,2,8203283023 chuyen den 3052928452,2024-09-12 12:58:40
2337,7976125545,6496913603,28700270.64,credit card,success,25903646.18,5740.05,5,7976125545 chuyen den 6496913603,2024-09-12 12:59:00
