citizenID,mortdue,value,derog,delinq,clage,ninq,clno,debtinc
001203015248,215288,168788,6,15,267.24553,4,3,29.42297
001203015249,257593,757678,5,15,158.4622,3,41,52.57492
001203015250,456751,603454,3,8,131.45407,17,69,10.67338
001203015251,306420,933219,9,2,143.89114,2,10,75.8987
001203015252,485967,856709,5,0,333.88628,16,8,82.87252
001203015253,244237,319682,0,13,394.19917,19,57,56.24703
001203015254,465782,150375,9,11,339.15778,6,40,14.96747
001203015255,297758,606805,7,12,187.96181,14,18,88.69397
001203015256,28263,963411,10,1,358.05827,12,34,92.65175
001203015257,267818,609306,7,11,191.98908,4,23,18.95154
001203015258,449219,954640,10,11,483.55568,14,20,50.5263
001203015259,154140,310289,4,14,481.83366,5,30,51.18865
001203015260,373589,318385,1,14,442.28588,3,40,29.44781
001203015261,126824,521116,3,10,439.97311,18,35,98.41985
001203015262,359954,481037,1,1,200.18048,19,4,62.17538
001203015263,391620,305301,5,1,303.53022,3,1,90.87315
001203015264,135478,912908,2,7,496.59293,0,72,34.84659
001203015265,426239,581634,4,7,471.35146,2,15,30.25802
001203015266,75988,811471,5,2,412.45783,11,54,75.1655
001203015267,285721,977486,6,0,136.73288,15,35,80.02003
001203015268,385603,400905,4,6,426.83715,9,68,12.04083
001203015269,192495,474474,5,13,202.41543,0,65,42.78119
001203015270,234729,515348,2,6,344.05053,20,72,74.76556
001203015271,219574,779170,5,2,346.2436,0,62,56.85733
001203015272,322328,621846,6,14,434.40076,18,32,65.07851
001203015273,307447,914969,3,5,484.45795,20,37,29.96788
001203015274,412126,986885,4,15,392.75076,17,8,35.01859
001203015275,364183,615950,9,12,331.26361,2,73,25.20402
001203015276,207097,698801,7,5,114.08131,3,3,21.70374
001203015277,30290,301040,7,14,238.87764,4,21,56.45054
001203015278,316544,544409,9,2,280.85046,11,56,58.86934
001203015279,363907,182049,3,12,250.86671,16,76,99.04886
001203015280,295630,496556,4,11,485.04224,20,31,47.39812
001203015281,19983,137888,10,8,353.8408,3,62,74.23933
001203015282,430929,170569,7,3,398.69133,6,39,86.74154
001203015283,368615,618139,9,6,271.19941,16,64,16.89216
001203015284,25980,965767,10,10,443.38974,15,68,64.09882
001203015285,348221,757962,3,4,218.57499,12,63,76.98052
001203015286,123783,551009,2,12,314.88018,7,10,99.36176
001203015287,436999,153212,2,12,340.15824,20,11,35.78242
001203015288,168018,672759,3,0,422.82811,1,22,27.86586
001203015289,122552,946011,2,14,459.92762,5,21,43.0922
001203015290,101843,553891,0,0,387.50761,9,14,20.86147
001203015291,177953,457776,10,1,346.80528,10,73,63.5063
001203015292,286890,533222,5,0,369.9693,17,32,10.83246
001203015293,239004,682254,9,0,178.38878,7,33,53.97227
001203015294,157663,741089,3,8,309.47092,19,79,93.54105
001203015295,31975,939289,8,10,380.33083,10,80,18.48701
001203015296,403964,747157,5,8,463.94984,16,21,78.64891
001203015297,430494,278679,10,9,116.28757,15,52,47.64927
001203015298,73408,398346,3,9,140.04602,7,59,22.84153
001203015299,446637,128642,2,1,330.28248,2,21,39.11196
001203015300,247110,909601,6,3,225.29161,7,60,54.61175
001203015301,490575,824110,1,10,390.41583,14,7,72.71948
001203015302,91595,144993,8,7,131.96951,9,36,54.55472
001203015303,325551,832880,3,13,332.95663,16,65,93.6955
001203015304,109176,305711,5,4,370.12601,5,13,81.72025
001203015305,36071,541812,6,2,290.35142,6,32,96.55015
001203015306,38974,496410,1,9,133.98524,14,8,67.40565
001203015307,70422,899571,7,4,457.9145,0,73,97.21211
001203015308,490361,198254,4,4,374.05572,10,19,96.53213
001203015309,15664,436470,10,5,486.05028,5,41,95.56986
001203015310,32544,302770,1,0,461.73875,7,47,65.31298
001203015311,91762,664888,10,2,233.18955,19,9,90.49315
001203015312,398075,690630,8,6,339.51598,4,74,28.08394
001203015313,239064,392418,8,15,149.16556,15,72,94.68451
001203015314,495443,819815,5,3,415.93766,10,40,62.88612
001203015315,206088,564606,8,7,379.24696,14,25,31.46857
001203015316,16951,627983,0,13,370.7529,20,42,99.88025
001203015317,228789,133814,2,9,323.72712,3,74,36.83498
001203015318,489732,510234,6,5,175.58027,15,47,33.1898
001203015319,66348,324974,9,5,207.60034,4,24,37.15733
001203015320,21211,682396,7,15,484.23185,2,0,49.18241
001203015321,50251,106352,6,15,359.94454,4,4,20.58295
001203015322,50698,882869,8,1,450.03482,1,75,11.92
001203015323,151303,559414,7,15,204.01459,4,19,18.13169
001203015324,302881,984812,9,7,480.44613,8,18,96.02826
001203015325,138319,374019,7,2,367.47718,2,42,85.15649
001203015326,127709,985985,9,0,444.3417,14,3,13.57077
001203015327,433529,362091,1,13,418.22558,5,46,18.52167
001203015328,425914,756523,10,1,195.27732,19,75,46.82219
001203015329,383096,326105,8,13,186.76746,3,74,15.18565
001203015330,490472,595734,10,15,491.16925,0,13,48.92451
001203015331,225820,905983,1,9,123.97128,1,78,25.9967
001203015332,494043,360399,8,1,240.16861,3,60,59.40975
001203015333,209362,563239,4,2,196.03155,16,70,16.39347
001203015334,104971,279458,2,6,270.49716,11,18,40.95225
001203015335,245626,537005,10,6,269.01529,12,56,72.31954
001203015336,46074,652670,8,0,183.9126,3,80,14.68635
001203015337,68936,730763,7,3,336.9471,18,22,49.1216
001203015338,212348,261052,3,2,421.53041,8,11,43.32781
001203015339,327918,473531,3,2,481.5492,11,70,10.76707
001203015340,168264,899608,7,9,167.8972,8,75,24.8023
001203015341,235281,267540,8,8,241.95111,20,12,13.79888
001203015342,212681,361338,10,8,495.97485,4,32,93.3082
001203015343,270436,133783,5,6,147.39753,4,79,25.09209
001203015344,291764,786046,4,10,386.83367,3,26,76.53027
001203015345,360017,652916,2,15,322.47971,17,44,56.40951
001203015346,40518,430878,7,11,228.64852,14,60,56.5775
001203015347,28805,743386,3,6,277.30751,5,48,18.70684
001203015348,309457,922592,5,4,477.32313,4,47,15.69218
001203015349,242692,488000,4,10,115.3372,20,53,66.57563
001203015350,196638,777771,9,9,347.93279,16,73,32.91977
001203015351,216959,240563,3,4,141.22183,8,41,67.15153
001203015352,192058,781708,9,2,358.43232,16,71,98.67615
001203015353,103799,356810,8,15,212.44598,7,23,57.16911
001203015354,102353,389117,10,11,407.49651,8,53,13.27768
001203015355,166931,584412,7,8,393.20094,5,22,59.78106
001203015356,455121,483403,9,1,414.15849,10,77,42.67111
001203015357,228525,113754,3,0,322.22386,19,23,73.69185
001203015358,428780,319753,8,9,461.15176,12,46,22.18953
001203015359,92857,274736,5,15,257.84331,10,78,24.2376
001203015360,332569,900956,2,2,229.7251,8,33,20.06251
001203015361,400262,645150,6,8,132.95488,9,3,71.49199
001203015362,21841,287426,7,8,366.84863,12,23,15.69989
001203015363,203670,317785,8,5,149.81115,17,51,43.40691
001203015364,108860,938659,4,7,494.11111,9,62,30.72125
001203015365,325736,999383,10,9,396.61219,11,74,66.3272
001203015366,182535,880058,5,5,338.21857,0,15,32.99402
001203015367,329116,607772,6,5,333.83709,11,6,50.83257
001203015368,362206,221621,6,3,124.59026,1,4,20.05549
001203015369,201833,651203,8,9,241.86101,18,55,60.02423
001203015370,449041,492664,4,2,118.64229,7,68,21.92831
001203015371,211833,905772,8,9,217.47773,2,55,44.46294
001203015372,367767,798027,4,5,109.50294,3,41,78.11906
001203015373,83610,925452,2,0,437.12745,4,66,95.39838
001203015374,214907,886697,0,7,260.05271,13,12,70.78284
001203015375,202495,520911,8,6,356.72634,6,9,73.57323
001203015376,429818,327466,1,4,226.80773,19,73,92.57501
001203015377,347581,198532,7,1,251.06421,3,14,77.88086
001203015378,481080,191039,7,0,444.74566,9,12,28.1294
001203015379,237847,800246,0,15,266.04973,1,65,39.7897
001203015380,275791,302727,3,8,474.19614,8,9,78.96394
001203015381,17408,567187,4,6,252.95122,11,46,43.43633
001203015382,66294,487794,3,1,391.70798,15,3,63.86997
001203015383,41742,419518,1,5,259.72681,5,14,94.81757
001203015384,222754,949054,7,12,299.91206,5,48,63.81493
001203015385,66505,944382,4,11,175.60376,7,19,48.3936
001203015386,416023,705861,3,1,401.77251,14,79,73.73186
001203015387,485576,733970,6,9,444.00914,8,2,88.78211
001203015388,155547,703600,4,10,460.19656,17,68,52.7884
001203015389,345997,815234,5,5,229.03498,10,50,17.33068
001203015390,302977,365691,8,12,379.83878,15,5,70.85817
001203015391,388241,986324,0,9,365.90715,3,23,96.04258
001203015392,358254,137345,10,13,373.1211,13,7,75.13214
001203015393,103317,513647,1,14,386.97436,2,19,45.65393
001203015394,217862,618137,3,10,290.4293,15,62,17.03973
001203015395,172355,753651,10,10,267.24882,0,73,64.55571
001203015396,259751,628914,5,11,212.69679,10,39,69.51818
001203015397,147026,278060,7,6,171.81742,6,13,94.75193
001203015398,196159,169648,0,0,310.86001,3,1,69.40252
001203015399,267339,739334,9,5,474.76867,2,64,67.66643
001203015400,251139,612739,6,11,403.38293,4,43,18.69913
001203015401,430038,748471,0,13,230.19855,1,62,69.05769
001203015402,256972,576399,6,0,422.8069,16,32,94.78671
001203015403,483236,421293,5,12,182.80791,3,77,54.49873
001203015404,394554,126522,5,6,445.42265,14,42,58.52671
001203015405,491412,483118,8,2,242.32211,20,61,73.55417
001203015406,77388,649501,6,14,107.06575,19,6,16.66807
001203015407,337742,787717,1,13,431.20186,7,42,20.58182
001203015408,363543,954004,0,8,271.56241,4,6,40.93138
001203015409,410037,515030,6,12,414.74887,16,63,27.35972
001203015410,498646,914066,9,15,181.55038,16,68,44.85141
001203015411,385691,346843,4,0,305.97372,1,8,79.88456
001203015412,338216,393049,4,11,479.21,17,66,18.31298
001203015413,161776,142065,4,0,497.56266,7,59,69.25462
001203015414,158846,125733,7,5,471.73729,0,44,96.9075
001203015415,201975,598623,3,12,423.19682,12,72,46.01377
001203015416,434962,957919,10,10,233.33723,3,77,14.89234
001203015417,280995,718236,3,6,264.52818,14,58,81.1225
001203015418,65641,238792,9,11,406.11703,6,40,80.87353
001203015419,337415,214020,1,12,461.73076,16,32,54.93618
001203015420,462448,666247,2,3,157.14161,20,10,20.80486
001203015421,197390,653765,2,11,193.32108,7,17,67.59097
001203015422,456546,126213,10,6,446.69681,5,74,38.42583
001203015423,422714,554983,2,10,237.03205,10,69,12.02075
001203015424,419381,717756,3,4,243.26731,1,49,15.95959
001203015425,74480,560909,10,13,146.49785,19,60,36.23827
001203015426,447845,846876,0,0,213.95259,18,51,48.08026
001203015427,244834,137106,8,12,230.89837,3,13,71.7819
001203015428,246208,234958,8,13,354.68286,8,61,69.27397
001203015429,43653,231320,5,8,193.47386,12,69,14.88788
001203015430,292594,296706,10,15,459.2796,4,80,80.8942
001203015431,342733,728689,6,3,180.18935,20,34,68.37357
001203015432,257856,420770,5,11,227.93285,5,53,18.60421
001203015433,368628,712080,5,5,368.53387,2,27,78.35179
001203015434,171871,173851,7,13,492.52901,19,15,77.20992
001203015435,479301,847952,4,4,135.80938,4,45,72.65047
001203015436,159112,338320,3,13,281.02997,14,28,13.11423
001203015437,158993,499129,4,2,459.98328,4,64,63.00248
001203015438,107534,966357,4,14,326.59025,3,31,72.95926
001203015439,445411,877202,5,5,481.69546,8,17,15.83132
001203015440,355247,993931,10,3,340.85094,7,64,13.31259
001203015441,227741,166756,2,6,200.18105,20,11,11.3244
001203015442,114219,368270,5,3,102.35698,2,69,82.43472
001203015443,246278,916517,8,4,261.48409,6,57,24.094
001203015444,168915,552997,6,9,248.73874,10,33,43.41561
001203015445,133206,696792,6,10,149.4207,8,66,12.97393
001203015446,362686,532665,6,3,223.12242,1,24,95.38594
001203015447,40875,645647,4,11,276.0766,5,25,80.94814
001203015448,12186,724352,7,1,260.11137,12,9,26.01904
001203015449,256286,444930,9,12,441.45829,12,71,42.72622
001203015450,452539,179262,9,12,499.59555,18,62,77.42474
001203015451,10189,104040,5,6,399.54194,6,57,75.34597
001203015452,486780,847621,6,13,306.18044,7,70,12.91946
001203015453,164463,118373,3,14,109.29356,5,34,46.76886
001203015454,158285,519004,0,15,355.30573,4,28,25.38652
001203015455,494495,448558,6,7,155.43323,3,33,94.0015
001203015456,336827,937204,2,11,108.35009,5,3,17.29288
001203015457,480783,803872,5,6,139.33017,12,71,80.00368
001203015458,337184,971345,6,8,462.04976,13,66,71.83534
001203015459,405988,509967,8,7,471.9621,9,55,28.5449
001203015460,321007,949419,10,14,376.57947,18,1,87.00631
001203015461,77806,389718,7,15,402.40901,7,54,39.51699
001203015462,115365,325911,4,6,114.61883,13,54,80.72058
001203015463,109187,983000,1,15,391.78235,10,17,38.50185
001203015464,497154,599296,3,0,150.03297,8,13,89.13668
001203015465,457436,861439,6,3,353.57613,13,65,18.55292
001203015466,121092,827628,0,7,381.58923,4,56,74.22758
001203015467,182661,441793,2,1,148.05528,6,43,10.16673
001203015468,388843,299235,5,15,499.38046,9,32,89.52579
001203015469,405261,386395,6,2,433.48176,0,66,22.53114
001203015470,467549,433242,1,8,387.6907,20,22,88.05167
001203015471,189999,504917,3,1,113.93408,18,19,36.31405
001203015472,117998,195738,9,2,118.33801,8,79,23.83553
001203015473,73278,603795,7,11,164.5524,13,77,10.03308
001203015474,211621,637772,5,15,288.96448,13,57,49.16212
001203015475,238678,794818,0,7,471.15529,17,71,23.03099
001203015476,82980,676429,10,6,274.50785,6,74,85.14549
001203015477,214108,619577,7,2,139.2714,11,63,28.73251
001203015478,122907,438668,8,9,185.09093,15,44,96.3375
001203015479,263337,759187,3,8,446.82079,5,58,57.6711
001203015480,330069,628225,9,12,342.18358,13,17,53.64098
001203015481,221200,947520,4,4,232.36699,7,70,86.77448
001203015482,273289,408990,9,0,225.6135,19,55,31.39568
001203015483,85618,767959,8,13,383.64109,0,17,61.6055
001203015484,322101,224917,2,10,265.66752,2,46,90.07104
001203015485,17290,930031,0,15,158.98141,2,45,77.13288
001203015486,63088,350866,3,14,433.45043,2,7,28.95164
001203015487,236109,567727,4,7,152.89828,1,55,67.25505
001203015488,236147,343502,0,0,408.94942,2,78,24.65573
001203015489,240024,694984,8,14,321.08082,11,2,41.56781
001203015490,360485,923268,8,13,284.13916,6,4,68.80572
001203015491,158857,882632,7,13,353.30637,17,6,25.52229
001203015492,383781,336195,0,0,274.91501,6,28,20.78726
001203015493,100621,165197,8,7,196.75943,19,68,22.49577
001203015494,82098,953971,4,12,176.69594,6,37,91.96091
001203015495,334770,917116,3,11,366.80225,3,13,22.57589
001203015496,444589,509202,5,7,127.70594,2,15,26.56999
001203015497,306360,417701,6,9,358.9971,20,72,51.5154
001203015498,199640,181075,5,1,364.12729,9,11,95.26319
001203015499,217122,192539,0,11,167.28603,4,17,72.65062
001203015500,161158,343012,2,2,366.39466,20,40,73.12313
001203015501,61237,344723,6,7,351.52443,7,59,21.16458
001203015502,465812,160421,1,6,329.32411,1,8,85.43576
001203015503,418188,511146,4,9,138.49311,0,72,79.174
001203015504,41595,558169,4,12,130.90469,7,68,64.48855
001203015505,352316,276648,6,8,186.49531,3,34,58.24348
001203015506,334770,640090,8,11,213.40996,16,18,39.75042
001203015507,270930,810724,9,0,389.58536,8,0,33.45537
001203015508,179545,775829,10,2,409.31419,16,37,99.10519
001203015509,99153,323153,4,8,452.83394,19,8,13.16037
001203015510,305675,866067,10,2,183.6239,4,50,32.64223
001203015511,261031,456898,0,14,229.06143,16,52,39.63755
001203015512,179772,247985,4,2,410.35484,2,76,15.45117
001203015513,87565,511797,7,11,206.81725,9,76,21.19873
001203015514,18394,623281,2,15,204.75388,13,37,62.26616
001203015515,406112,473282,0,10,236.84105,19,41,72.73291
001203015516,18297,500733,1,0,208.48526,1,56,25.99762
001203015517,227911,446615,7,7,203.25488,18,51,48.30574
001203015518,469950,804760,8,0,359.30869,5,2,41.2399
001203015519,120133,892823,10,13,487.40194,13,70,84.69311
001203015520,474170,442472,5,2,101.58559,6,69,22.92572
001203015521,318986,947482,4,10,436.09676,7,54,60.00124
001203015522,455617,264440,3,10,187.055,5,55,62.92712
001203015523,355979,384194,4,9,391.60856,18,67,12.33199
001203015524,246404,498615,0,15,367.90984,4,16,55.85781
001203015525,362954,974374,5,12,120.21659,4,36,78.47271
001203015526,212055,294925,3,4,181.08512,1,46,53.87906
001203015527,367558,202289,4,4,115.10772,19,19,62.60501
001203015528,75598,299384,0,4,179.81425,9,23,86.72901
001203015529,478882,511273,5,13,245.68786,9,9,35.28789
001203015530,489383,738494,9,9,359.5093,4,7,96.85157
001203015531,237789,512487,4,9,359.30354,3,33,90.07241
001203015532,186957,145361,0,13,347.55625,4,76,60.68401
001203015533,268233,457713,3,4,499.89512,19,46,38.84009
001203015534,27055,336755,6,15,126.9492,14,50,33.93215
001203015535,492530,959781,10,3,402.11439,0,25,58.46436
001203015536,420755,927445,1,7,207.19171,3,20,20.79405
001203015537,442968,744512,3,6,481.08932,16,58,27.2826
001203015538,14533,261823,2,4,162.90943,11,27,60.63287
001203015539,45632,649163,3,15,350.93747,18,21,74.90363
001203015540,283709,553461,1,11,228.79478,7,29,77.31179
001203015541,270593,455839,9,10,362.12294,14,22,10.63957
001203015542,122512,674799,2,1,198.38404,13,71,27.83663
001203015543,114831,588839,2,0,337.35539,15,27,81.39627
001203015544,320097,802823,5,1,167.41026,17,6,84.00208
001203015545,465838,570342,2,12,184.18637,18,75,39.39983
001203015546,382750,710021,2,10,254.19516,15,54,61.64704
001203015547,308147,461180,5,9,129.21936,8,45,81.87457
001203015548,132503,900137,1,13,375.58077,14,24,66.99617
001203015549,19698,787515,10,3,439.90377,2,48,49.22509
001203015550,404414,714841,10,13,410.13222,19,24,21.77014
001203015551,297325,382915,5,13,101.64412,17,25,54.38747
001203015552,89195,393314,7,13,409.28656,2,72,86.87768
001203015553,26037,365539,9,15,149.54536,20,75,16.53325
001203015554,381560,439362,7,0,457.07458,20,79,10.40946
001203015555,60191,993536,3,8,152.77,14,25,35.77025
001203015556,326403,512900,2,7,356.9935,11,51,41.82497
001203015557,255857,865651,3,7,317.87226,8,41,14.33189
001203015558,236262,608242,2,11,278.39973,3,58,18.26129
001203015559,323757,548037,2,2,158.856,14,28,86.90273
001203015560,354502,825415,4,0,311.19741,18,44,16.60649
001203015561,340565,709621,1,1,251.7397,9,20,42.80002
001203015562,200367,465157,3,6,203.73557,8,76,10.909
001203015563,360269,534552,8,2,440.09081,17,58,25.61125
001203015564,26043,140772,1,14,174.53383,17,6,42.18525
001203015565,224813,303156,2,14,144.4251,0,37,80.14419
001203015566,188341,706636,1,14,290.78537,8,18,36.70992
001203015567,167905,449778,5,5,198.02345,6,66,85.69867
001203015568,67399,641243,4,4,277.59201,13,23,90.26937
001203015569,38503,346925,1,5,153.99816,3,38,28.20633
001203015570,263157,235545,2,0,263.48945,2,75,19.6696
001203015571,250062,919478,6,5,478.00949,5,31,58.82702
001203015572,263589,969532,7,6,382.99833,14,11,55.75471
001203015573,34108,328526,5,7,162.8159,7,58,64.39614
001203015574,255098,320090,1,15,239.18862,8,47,38.18289
001203015575,379302,403042,8,0,145.40602,7,3,86.01326
001203015576,230088,699890,8,7,356.82577,12,53,24.21537
001203015577,475282,846960,4,11,498.87176,13,25,17.09891
